nCFe,dEmi,hEmi,xProd,qCom,vUnCom,vProd
041571,20240706,094559,100 INTEGRAL,1.0000,17.000,17.00
041571,20240706,094559,ITALIANO,1.0000,15.000,15.00
041937,20240713,155827,CINNAMON ROLL,1.0000,12.000,12.00
041937,20240713,155827,CINNAMON ROLL,1.0000,12.000,12.00
042016,20240717,114418,100 INTEGRAL,1.0000,17.000,17.00
042016,20240717,114418,100 INTEGRAL,1.0000,17.000,17.00
042016,20240717,114418,100 INTEGRAL,1.0000,17.000,17.00
042688,20240731,170956,PAO DA CASA,1.0000,15.000,15.00
042688,20240731,170956,broa de fuba,1.0000,15.000,15.00
041917,20240713,125517,PAO DA CASA,1.0000,15.000,15.00
041917,20240713,125517,Pao de queijo 12 UNID,1.0000,25.000,25.00
041917,20240713,125517,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042036,20240717,155515,BRIOCHE 270g,1.0000,15.000,15.00
042036,20240717,155515,BRIOCHE 270g,1.0000,15.000,15.00
041823,20240712,150816,PAO DA CASA,1.0000,15.000,15.00
041823,20240712,150816,CINNAMON ROLL,1.0000,12.000,12.00
041823,20240712,150816,Croissant,1.0000,9.000,9.00
042485,20240726,164158,PAO DE CEBOLA,1.0000,20.000,20.00
041589,20240706,111101,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041589,20240706,111101,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041589,20240706,111101,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041589,20240706,111101,100 INTEGRAL,1.0000,17.000,17.00
041589,20240706,111101,PAO DE CEBOLA,1.0000,20.000,20.00
041891,20240713,105959,Croissant,1.0000,9.000,9.00
041891,20240713,105959,Croissant,1.0000,9.000,9.00
041891,20240713,105959,Croissant,1.0000,9.000,9.00
041856,20240713,083115,PAO DA CASA,1.0000,15.000,15.00
041540,20240705,163210,broa de fuba,1.0000,15.000,15.00
041540,20240705,163210,PAO DA CASA,1.0000,15.000,15.00
041845,20240712,172850,Croissant,1.0000,9.000,9.00
041845,20240712,172850,Croissant,1.0000,9.000,9.00
041845,20240712,172850,Croissant,1.0000,9.000,9.00
041845,20240712,172850,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041845,20240712,172850,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042260,20240723,085749,PAO DA CASA,2.0000,15.000,30.00
042260,20240723,085749,broa de fuba,1.0000,15.000,15.00
042517,20240727,100116,BRIOCHE 270g,1.0000,15.000,15.00
042517,20240727,100116,BRIOCHE 270g,1.0000,15.000,15.00
042517,20240727,100116,BRIOCHE 270g,1.0000,15.000,15.00
042517,20240727,100116,BRIOCHE 270g,1.0000,15.000,15.00
041449,20240704,111531,100 INTEGRAL,2.0000,17.000,34.00
042103,20240719,091536,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041443,20240704,101130,PAO DA CASA,1.0000,15.000,15.00
041443,20240704,101130,PAO DA CASA,1.0000,15.000,15.00
041443,20240704,101130,CINNAMON ROLL,1.0000,12.000,12.00
041443,20240704,101130,CINNAMON ROLL,1.0000,12.000,12.00
041546,20240705,170624,PAO DA CASA,1.0000,15.000,15.00
041546,20240705,170624,Croissant,1.0000,9.000,9.00
041583,20240706,103754,100 INTEGRAL,1.0000,17.000,17.00
041583,20240706,103754,Pain au Chocolat,1.0000,12.000,12.00
041614,20240706,122811,ITALIANO,1.0000,15.000,15.00
041829,20240712,160058,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042202,20240720,094150,100 INTEGRAL,1.0000,17.000,17.00
042202,20240720,094150,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042652,20240731,115507,100 INTEGRAL,1.0000,17.000,17.00
042652,20240731,115507,100 INTEGRAL,1.0000,17.000,17.00
041620,20240706,133833,PAO DE AZEITONAS,1.0000,20.000,20.00
041620,20240706,133833,PAO DE AZEITONAS,1.0000,20.000,20.00
041620,20240706,133833,broa de fuba,1.0000,15.000,15.00
042398,20240725,160749,PAO DA CASA,1.0000,15.000,15.00
042065,20240718,111910,PAO DA CASA,1.0000,15.000,15.00
041973,20240716,150738,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041973,20240716,150738,broa de fuba,1.0000,15.000,15.00
041511,20240705,124449,100 INTEGRAL,1.0000,17.000,17.00
041511,20240705,124449,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041511,20240705,124449,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041511,20240705,124449,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041511,20240705,124449,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041511,20240705,124449,Croissant,1.0000,9.000,9.00
041501,20240705,095209,100 INTEGRAL,1.0000,17.000,17.00
041501,20240705,095209,Pao de queijo 12 UNID,1.0000,25.000,25.00
041531,20240705,152407,PAO DE AZEITONAS,1.0000,20.000,20.00
041531,20240705,152407,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041790,20240712,102358,ITALIANO,1.0000,15.000,15.00
042659,20240731,123929,100 INTEGRAL,1.0000,17.000,17.00
041634,20240706,154710,PAO DE AZEITONAS,1.0000,20.000,20.00
042222,20240720,110517,Pain au Chocolat,1.0000,12.000,12.00
042222,20240720,110517,PAO DE AZEITONAS,1.0000,20.000,20.00
042222,20240720,110517,broa de fuba,1.0000,15.000,15.00
042222,20240720,110517,broa de fuba,1.0000,15.000,15.00
042222,20240720,110517,PAO DA CASA,1.0000,15.000,15.00
041809,20240712,124002,PAO DA CASA,1.0000,15.000,15.00
041809,20240712,124002,PAO DA CASA,1.0000,15.000,15.00
041809,20240712,124002,BRIOCHE 270g,1.0000,15.000,15.00
041809,20240712,124002,BRIOCHE 270g,1.0000,15.000,15.00
042511,20240727,093430,PAO DA CASA,1.0000,15.000,15.00
042511,20240727,093430,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042511,20240727,093430,CINNAMON ROLL,1.0000,12.000,12.00
041352,20240702,163128,PAO MULTIGRAOS,1.0000,20.000,20.00
041940,20240716,091324,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041697,20240710,135115,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041863,20240713,090052,100 INTEGRAL,1.0000,17.000,17.00
041863,20240713,090052,CINNAMON ROLL,1.0000,12.000,12.00
042163,20240719,155858,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041591,20240706,111311,100 INTEGRAL,1.0000,17.000,17.00
042371,20240725,084640,Pao de Provolone,1.0000,20.000,20.00
042371,20240725,084640,broa de fuba,1.0000,15.000,15.00
042640,20240731,093603,100 INTEGRAL,1.0000,17.000,17.00
041503,20240705,101152,Brownie 180,1.0000,15.000,15.00
041503,20240705,101152,Brownie 180,1.0000,15.000,15.00
041889,20240713,105540,PAO DE CEBOLA,1.0000,20.000,20.00
041451,20240704,114239,broa de fuba,1.0000,15.000,15.00
041451,20240704,114239,broa de fuba,1.0000,15.000,15.00
042053,20240717,174550,PAO DA CASA,1.0000,15.000,15.00
042053,20240717,174550,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042053,20240717,174550,broa de fuba,1.0000,15.000,15.00
042523,20240727,103936,PAO DA CASA,1.0000,15.000,15.00
042503,20240727,085710,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042503,20240727,085710,PAO DE GORGONZOLA,1.0000,25.000,25.00
042048,20240717,172515,PAO DA CASA,1.0000,15.000,15.00
042048,20240717,172515,BRIOCHE 270g,1.0000,15.000,15.00
042280,20240723,121225,100 INTEGRAL,1.0000,17.000,17.00
042280,20240723,121225,100 INTEGRAL,1.0000,17.000,17.00
041324,20240702,100422,PAO DA CASA,1.0000,15.000,15.00
041324,20240702,100422,PAO MULTIGRAOS,1.0000,20.000,20.00
041685,20240710,112047,100 INTEGRAL,1.0000,17.000,17.00
042570,20240727,150832,PAO DE CEBOLA,2.0000,20.000,40.00
041871,20240713,093748,PAO DA CASA,1.0000,15.000,15.00
041871,20240713,093748,PAO DA CASA,1.0000,15.000,15.00
041782,20240712,090707,100 INTEGRAL,1.0000,17.000,17.00
041523,20240705,133717,PAO DE GORGONZOLA,1.0000,25.000,25.00
041956,20240716,114102,PAO DA CASA,1.0000,15.000,15.00
041956,20240716,114102,PAO DA CASA,1.0000,15.000,15.00
041956,20240716,114102,100 INTEGRAL,1.0000,17.000,17.00
042465,20240726,134816,100 INTEGRAL,1.0000,17.000,17.00
041569,20240706,094149,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041569,20240706,094149,PAO DA CASA,1.0000,15.000,15.00
041569,20240706,094149,broa de fuba,1.0000,15.000,15.00
041610,20240706,120027,PAO DE AZEITONAS,1.0000,20.000,20.00
041610,20240706,120027,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041998,20240716,174159,PAO MULTIGRAOS,1.0000,20.000,20.00
041414,20240703,161528,PAO DA CASA,1.0000,15.000,15.00
041746,20240711,124120,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042041,20240717,165115,PAO DA CASA,1.0000,15.000,15.00
042041,20240717,165115,100 INTEGRAL,1.0000,17.000,17.00
041316,20240702,082431,PAO DA CASA,1.0000,15.000,15.00
042244,20240720,142151,PAO DA CASA,1.0000,15.000,15.00
042244,20240720,142151,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042679,20240731,153708,PAO MULTIGRAOS,1.0000,20.000,20.00
042562,20240727,143017,PAO DE CEBOLA,1.0000,20.000,20.00
042700,20240731,174719,100 INTEGRAL,1.0000,17.000,17.00
042292,20240723,162006,100 INTEGRAL,1.0000,17.000,17.00
041336,20240702,122355,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041336,20240702,122355,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042675,20240731,145825,CINNAMON ROLL,1.0000,12.000,12.00
042675,20240731,145825,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042675,20240731,145825,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042675,20240731,145825,broa de fuba,1.0000,15.000,15.00
042387,20240725,132316,PAO DA CASA,1.0000,15.000,15.00
042387,20240725,132316,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042387,20240725,132316,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042387,20240725,132316,BRIOCHE 270g,1.0000,15.000,15.00
042387,20240725,132316,BRIOCHE 270g,1.0000,15.000,15.00
041630,20240706,145938,CINNAMON ROLL,2.0000,12.000,24.00
041630,20240706,145938,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041630,20240706,145938,PAO DE GORGONZOLA,1.0000,25.000,25.00
041630,20240706,145938,broa de fuba,1.0000,15.000,15.00
041731,20240711,095832,100 INTEGRAL,2.0000,17.000,34.00
041555,20240705,180315,PAO DA CASA,1.0000,15.000,15.00
041555,20240705,180315,Croissant,1.0000,9.000,9.00
042669,20240731,132729,broa de fuba,1.0000,15.000,15.00
042413,20240725,170244,PAO DA CASA,1.0000,15.000,15.00
042156,20240719,151353,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042156,20240719,151353,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042305,20240723,172650,100 INTEGRAL,1.0000,17.000,17.00
041406,20240703,145238,Pao de Provolone,1.0000,20.000,20.00
042392,20240725,145552,100 INTEGRAL,1.0000,17.000,17.00
042392,20240725,145552,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041818,20240712,141938,100 INTEGRAL,1.0000,17.000,17.00
041754,20240711,135552,CINNAMON ROLL,1.0000,12.000,12.00
042088,20240718,162543,Pao de Provolone,1.0000,20.000,20.00
041606,20240706,114612,PAO DA CASA,1.0000,15.000,15.00
042210,20240720,101913,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042210,20240720,101913,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041626,20240706,141100,PAO DE CEBOLA,1.0000,20.000,20.00
041626,20240706,141100,Pain au Chocolat,1.0000,12.000,12.00
042230,20240720,120503,PAO DA CASA,1.0000,15.000,15.00
042230,20240720,120503,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042230,20240720,120503,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041838,20240712,163928,PAO DA CASA,1.0000,15.000,15.00
041838,20240712,163928,PAO DA CASA,1.0000,15.000,15.00
041426,20240703,172849,PAO DA CASA,1.0000,15.000,15.00
041426,20240703,172849,BRIOCHE 270g,3.0000,15.000,45.00
041426,20240703,172849,CINNAMON ROLL,4.0000,12.000,48.00
041426,20240703,172849,COOKIE GOTAS DE CHOCOLATE,5.0000,5.000,25.00
041426,20240703,172849,Pao de queijo 12 UNID,1.0000,25.000,25.00
042345,20240724,151910,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042074,20240718,141752,PAO DE CEBOLA,1.0000,20.000,20.00
042074,20240718,141752,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042025,20240717,132713,PAO MULTIGRAOS,1.0000,20.000,20.00
042530,20240727,110754,100 INTEGRAL,1.0000,17.000,17.00
042530,20240727,110754,100 INTEGRAL,1.0000,17.000,17.00
042530,20240727,110754,BRIOCHE 270g,1.0000,15.000,15.00
042530,20240727,110754,BRIOCHE 270g,1.0000,15.000,15.00
042530,20240727,110754,CINNAMON ROLL,1.0000,12.000,12.00
042530,20240727,110754,CINNAMON ROLL,1.0000,12.000,12.00
042530,20240727,110754,broa de fuba,1.0000,15.000,15.00
042530,20240727,110754,Croissant,4.0000,9.000,36.00
042431,20240726,082432,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042171,20240719,164455,100 INTEGRAL,1.0000,17.000,17.00
041485,20240704,172005,PAO DA CASA,1.0000,15.000,15.00
041485,20240704,172005,BRIOCHE 270g,1.0000,15.000,15.00
041377,20240703,092836,Pao de Provolone,1.0000,20.000,20.00
041377,20240703,092836,COOKIE GOTAS DE CHOCOLATE,2.0000,5.000,10.00
042574,20240727,154937,100 INTEGRAL,1.0000,17.000,17.00
042574,20240727,154937,Pain au Chocolat,1.0000,12.000,12.00
041681,20240710,105132,BRIOCHE 270g,1.0000,15.000,15.00
041681,20240710,105132,BRIOCHE 270g,1.0000,15.000,15.00
041681,20240710,105132,BRIOCHE 270g,1.0000,15.000,15.00
041681,20240710,105132,PAO DA CASA,1.0000,15.000,15.00
041681,20240710,105132,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042631,20240730,174858,PAO DA CASA,1.0000,15.000,15.00
041875,20240713,095804,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041875,20240713,095804,PAO DE AZEITONAS,1.0000,20.000,20.00
041875,20240713,095804,100 INTEGRAL,1.0000,17.000,17.00
042116,20240719,103532,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042116,20240719,103532,PAO DE AZEITONAS,1.0000,20.000,20.00
042284,20240723,124558,100 INTEGRAL,1.0000,17.000,17.00
042325,20240724,100750,BRIOCHE 270g,4.0000,15.000,60.00
042325,20240724,100750,PAO DA CASA,1.0000,15.000,15.00
042325,20240724,100750,CINNAMON ROLL,9.0000,12.000,108.00
041995,20240716,172516,100 INTEGRAL,1.0000,17.000,17.00
041952,20240716,112623,PAO DA CASA,1.0000,15.000,15.00
041952,20240716,112623,BRIOCHE 270g,1.0000,15.000,15.00
042538,20240727,114847,PAO DE GORGONZOLA,1.0000,25.000,25.00
042538,20240727,114847,Brownie 180,1.0000,15.000,15.00
041786,20240712,093837,PAO DA CASA,1.0000,15.000,15.00
041527,20240705,142630,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041527,20240705,142630,Pain au Chocolat,1.0000,12.000,12.00
041743,20240711,121209,PAO DA CASA,1.0000,15.000,15.00
041743,20240711,121209,CINNAMON ROLL,1.0000,12.000,12.00
042690,20240731,171019,Pao de Provolone,1.0000,20.000,20.00
041770,20240711,165558,PAO DA CASA,1.0000,15.000,15.00
041507,20240705,110036,PAO DE CEBOLA,1.0000,20.000,20.00
041507,20240705,110036,PAO DE AZEITONAS,1.0000,20.000,20.00
042456,20240726,130642,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042456,20240726,130642,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041804,20240712,121757,100 INTEGRAL,1.0000,17.000,17.00
041595,20240706,112524,PAO DA CASA,1.0000,15.000,15.00
041595,20240706,112524,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041595,20240706,112524,PAO DE CEBOLA,1.0000,20.000,20.00
042683,20240731,162936,100 INTEGRAL,1.0000,17.000,17.00
042683,20240731,162936,CINNAMON ROLL,1.0000,12.000,12.00
041492,20240704,175224,PAO DA CASA,1.0000,15.000,15.00
042407,20240725,163206,PAO DA CASA,1.0000,15.000,15.00
042407,20240725,163206,PAO DA CASA,1.0000,15.000,15.00
042407,20240725,163206,100 INTEGRAL,1.0000,17.000,17.00
041455,20240704,120938,CINNAMON ROLL,1.0000,12.000,12.00
041455,20240704,120938,broa de fuba,1.0000,15.000,15.00
041679,20240710,104620,PAO MULTIGRAOS,1.0000,20.000,20.00
042252,20240720,151724,PAO DA CASA,1.0000,15.000,15.00
042252,20240720,151724,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042611,20240730,145125,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042611,20240730,145125,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042418,20240725,171940,PAO DA CASA,1.0000,15.000,15.00
041958,20240716,115942,CINNAMON ROLL,1.0000,12.000,12.00
041958,20240716,115942,PAO MULTIGRAOS,1.0000,20.000,20.00
041535,20240705,155208,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041535,20240705,155208,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041434,20240704,092354,100 INTEGRAL,1.0000,17.000,17.00
041434,20240704,092354,broa de fuba,1.0000,15.000,15.00
041434,20240704,092354,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042062,20240718,101243,PAO DA CASA,1.0000,15.000,15.00
042623,20240730,164528,PAO DA CASA,1.0000,15.000,15.00
042623,20240730,164528,broa de fuba,1.0000,15.000,15.00
041693,20240710,124620,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041867,20240713,090713,PAO DA CASA,1.0000,15.000,15.00
041867,20240713,090713,PAO DA CASA,1.0000,15.000,15.00
041867,20240713,090713,ITALIANO,1.0000,15.000,15.00
041447,20240704,111036,PAO DA CASA,1.0000,15.000,15.00
041447,20240704,111036,PAO DA CASA,1.0000,15.000,15.00
042276,20240723,120419,broa de fuba,1.0000,15.000,15.00
042584,20240730,085323,PAO DA CASA,2.0000,15.000,30.00
042409,20240725,164603,BRIOCHE 270g,1.0000,15.000,15.00
042409,20240725,164603,broa de fuba,1.0000,15.000,15.00
041858,20240713,083645,PAO DA CASA,1.0000,15.000,15.00
042603,20240730,133606,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042603,20240730,133606,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042603,20240730,133606,BRIOCHE 270g,1.0000,15.000,15.00
041515,20240705,125725,PAO DA CASA,1.0000,15.000,15.00
041515,20240705,125725,PAO DA CASA,1.0000,15.000,15.00
041515,20240705,125725,Croissant,4.0000,9.000,36.00
041515,20240705,125725,broa de fuba,1.0000,15.000,15.00
041977,20240716,154326,PAO DA CASA,1.0000,15.000,15.00
041587,20240706,110136,PAO DA CASA,1.0000,15.000,15.00
041587,20240706,110136,PAO DA CASA,1.0000,15.000,15.00
041587,20240706,110136,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042691,20240731,171254,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042667,20240731,131423,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042667,20240731,131423,PAO MULTIGRAOS,1.0000,20.000,20.00
042070,20240718,121104,broa de fuba,1.0000,15.000,15.00
042070,20240718,121104,CINNAMON ROLL,1.0000,12.000,12.00
042389,20240725,142350,PAO DA CASA,1.0000,15.000,15.00
041918,20240713,132136,PAO DE AZEITONAS,1.0000,20.000,20.00
041543,20240705,165421,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041727,20240711,091221,PAO DA CASA,1.0000,15.000,15.00
041727,20240711,091221,Pao de Provolone,1.0000,20.000,20.00
042021,20240717,122700,PAO DA CASA,1.0000,15.000,15.00
042021,20240717,122700,PAO DA CASA,1.0000,15.000,15.00
042021,20240717,122700,PAO DA CASA,1.0000,15.000,15.00
042021,20240717,122700,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042021,20240717,122700,broa de fuba,1.0000,15.000,15.00
042021,20240717,122700,broa de fuba,1.0000,15.000,15.00
042234,20240720,123908,100 INTEGRAL,1.0000,17.000,17.00
042234,20240720,123908,PAO DE GORGONZOLA,1.0000,25.000,25.00
041622,20240706,134729,BRIOCHE 270g,2.0000,15.000,30.00
042012,20240717,104413,Pao de Provolone,1.0000,20.000,20.00
042499,20240727,081752,100 INTEGRAL,1.0000,17.000,17.00
042395,20240725,153356,100 INTEGRAL,1.0000,17.000,17.00
042395,20240725,153356,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042395,20240725,153356,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042395,20240725,153356,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042139,20240719,130954,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042001,20240716,180403,PAO DA CASA,1.0000,15.000,15.00
041422,20240703,170656,PAO DA CASA,1.0000,15.000,15.00
041344,20240702,145243,PAO DA CASA,1.0000,15.000,15.00
041373,20240703,085955,PAO MULTIGRAOS,1.0000,20.000,20.00
041338,20240702,130536,PAO DA CASA,1.0000,15.000,15.00
041360,20240702,172045,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042151,20240719,143144,PAO DA CASA,1.0000,15.000,15.00
042151,20240719,143144,PAO DE AZEITONAS,1.0000,20.000,20.00
042677,20240731,152617,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042677,20240731,152617,CINNAMON ROLL,1.0000,12.000,12.00
041481,20240704,164552,PAO DA CASA,1.0000,15.000,15.00
041479,20240704,164225,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041479,20240704,164225,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041479,20240704,164225,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041479,20240704,164225,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041479,20240704,164225,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041479,20240704,164225,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042543,20240727,121436,PAO DE GORGONZOLA,1.0000,25.000,25.00
042428,20240725,175820,Pao de Provolone,1.0000,20.000,20.00
041318,20240702,092737,COOKIE GOTAS DE CHOCOLATE,2.0000,5.000,10.00
041318,20240702,092737,CINNAMON ROLL,1.0000,12.000,12.00
041402,20240703,144454,COOKIE GOTAS DE CHOCOLATE,12.0000,5.000,60.00
041949,20240716,110753,PAO DA CASA,2.0000,15.000,30.00
041949,20240716,110753,PAO MULTIGRAOS,1.0000,20.000,20.00
041949,20240716,110753,Pao de queijo 12 UNID,1.0000,25.000,25.00
042481,20240726,162854,PAO DA CASA,1.0000,15.000,15.00
042481,20240726,162854,BRIOCHE 270g,1.0000,15.000,15.00
041750,20240711,130736,100 INTEGRAL,1.0000,17.000,17.00
042214,20240720,103633,PAO DA CASA,1.0000,15.000,15.00
042214,20240720,103633,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042214,20240720,103633,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042214,20240720,103633,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041795,20240712,110122,PAO DE CEBOLA,1.0000,20.000,20.00
041795,20240712,110122,PAO DE AZEITONAS,1.0000,20.000,20.00
041602,20240706,114129,PAO DE GORGONZOLA,1.0000,25.000,25.00
041602,20240706,114129,Croissant,2.0000,9.000,18.00
042032,20240717,150425,Pao de Provolone,1.0000,20.000,20.00
042057,20240718,081908,COOKIE GOTAS DE CHOCOLATE,2.0000,5.000,10.00
041332,20240702,105804,PAO DA CASA,1.0000,15.000,15.00
041332,20240702,105804,100 INTEGRAL,1.0000,17.000,17.00
041332,20240702,105804,100 INTEGRAL,1.0000,17.000,17.00
042137,20240719,125357,PAO DE GORGONZOLA,1.0000,25.000,25.00
042081,20240718,160500,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042081,20240718,160500,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041735,20240711,104841,CINNAMON ROLL,1.0000,12.000,12.00
041551,20240705,173532,BRIOCHE 270g,1.0000,15.000,15.00
041551,20240705,173532,PAO DA CASA,1.0000,15.000,15.00
041430,20240703,175742,PAO DA CASA,1.0000,15.000,15.00
041628,20240706,143400,PAO DA CASA,1.0000,15.000,15.00
041608,20240706,114843,ITALIANO,2.0000,15.000,30.00
042493,20240726,171746,PAO DA CASA,1.0000,15.000,15.00
042493,20240726,171746,PAO DE GORGONZOLA,1.0000,25.000,25.00
041410,20240703,152550,BRIOCHE 270g,1.0000,15.000,15.00
041410,20240703,152550,BRIOCHE 270g,1.0000,15.000,15.00
041410,20240703,152550,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041410,20240703,152550,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042191,20240720,082729,BRIOCHE 270g,1.0000,15.000,15.00
042191,20240720,082729,ITALIANO,1.0000,15.000,15.00
042656,20240731,122214,100 INTEGRAL,1.0000,17.000,17.00
041797,20240712,112322,PAO DA CASA,1.0000,15.000,15.00
041797,20240712,112322,Croissant,1.0000,9.000,9.00
042240,20240720,134226,100 INTEGRAL,1.0000,17.000,17.00
042426,20240725,175511,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042426,20240725,175511,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
041399,20240703,142824,PAO DA CASA,1.0000,15.000,15.00
042045,20240717,170353,PAO DA CASA,1.0000,15.000,15.00
042551,20240727,124232,PAO DA CASA,1.0000,15.000,15.00
042379,20240725,104918,broa de fuba,1.0000,15.000,15.00
042379,20240725,104918,Pao de Provolone,1.0000,20.000,20.00
042567,20240727,145410,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
042567,20240727,145410,PAO DE AZEITONAS,1.0000,20.000,20.00
041393,20240703,124004,BRIOCHE 270g,1.0000,15.000,15.00
041393,20240703,124004,broa de fuba,1.0000,15.000,15.00
041363,20240702,173446,PAO DA CASA,1.0000,15.000,15.00
041363,20240702,173446,Brownie 180,1.0000,15.000,15.00
041363,20240702,173446,COOKIE GOTAS DE CHOCOLATE,1.0000,5.000,5.00
041748,20240711,125543,Pao de Provolone,1.0000,20.000,20.00
042644,20240731,101406,PAO DA CASA,1.0000,15.000,15.00
042375,20240725,095620,PAO DA CASA,1.0000,15.000,15.00
041920,20240713,133143,PAO DA CASA,1.0000,15.000,15.00
042352,20240724,155650,PAO DE AZEITE E ALECRIM,1.0000,20.000,20.00
042352,20240724,155650,broa de fuba,1.0000,15.000,15.00
042208,20240720,101204,PAO DA CASA,1.0000,15.000,15.00
042208,20240720,101204,CINNAMON ROLL,1.0000,12.000,12.00
042090,20240718,163758,PAO DA CASA,1.0000,15.000,15.00
